date,account_id,cloud_provider,environment,total_list_cost,total_net_cost,total_on_demand_cost,total_amortized_cost,total_projected_monthly_cost,total_budget_amount,avg_budget_utilization_pct,avg_cost_variance_7d_pct,avg_cost_variance_30d_pct,anomaly_count,row_count
2023-03-22,acct-003,AWS,dev,0.579,0.4486,0.3828,0.4408,1.3907,8609.95,0.0002,0.2781,0.2566,0,1
2023-03-22,acct-003,AWS,prod,48.0097,39.9934,26.2285,37.3478,123.9798,162050.41,0.0008,0.0648,0.1914,0,3
2023-03-22,acct-003,Azure,prod,128.4504,110.4289,48.2331,100.2959,342.3295,410468.07,0.0008,0.0518,0.1641,0,8
2023-03-22,acct-003,Azure,staging,13.2153,9.3756,6.5288,8.8606,29.0646,25984.65,0.0011,0.0436,0.0479,0,2
2023-03-22,acct-003,GCP,prod,16.2283,10.3614,4.7937,9.2275,32.1202,46912.3,0.0007,0.0587,0.4979,0,1
2023-03-22,acct-004,AWS,dev,3.4903,3.0955,1.971,2.8755,9.5961,7022.75,0.0014,0.3386,0.0676,0,1
2023-03-22,acct-004,AWS,prod,16.7148,13.4469,5.6928,11.3854,41.6853,142194.83,0.0003,-0.0007,0.1093,0,3
2023-03-22,acct-004,Azure,prod,45.1568,34.7724,5.907,28.2625,107.7945,144854.25,0.0008,-0.009,0.0888,0,3
2023-03-22,acct-004,Azure,staging,24.2931,17.1241,11.7367,16.0491,53.0848,45581.71,0.0011,0.1018,-0.0408,0,3
2023-03-22,acct-004,GCP,dev,9.0849,6.8532,4.0617,6.1926,21.2451,16044.86,0.0014,-0.1864,0.097,0,2
2023-03-22,acct-004,GCP,prod,23.1955,15.2447,6.6478,13.1627,47.2586,96790.1,0.0004,0.129,0.2782,0,2
2023-03-22,acct-004,GCP,staging,6.1735,4.071,1.8004,3.6488,12.62,13237.35,0.001,-0.0944,-0.3026,0,1
2023-03-22,acct-005,AWS,prod,36.0225,25.8015,15.4901,23.7392,79.9846,102407.06,0.0008,-0.0273,-0.0898,0,2
2023-03-22,acct-005,AWS,staging,4.1456,2.773,1.3979,2.557,8.5962,12994.73,0.0007,0.1131,-0.068,0,1
2023-03-22,acct-005,Azure,dev,0.7511,0.4992,0.3346,0.4551,1.5474,7174.37,0.0002,-0.2068,-0.2569,0,1
2023-03-22,acct-005,Azure,prod,106.1525,76.8429,34.9162,64.7093,238.2132,250683.99,0.001,0.0688,0.164,0,5
2023-03-22,acct-005,GCP,prod,79.3763,63.5516,21.4833,55.1187,197.0102,316318.05,0.0006,-0.0395,0.2513,0,6
2023-03-22,acct-006,AWS,staging,26.647,21.2837,9.6492,19.0544,65.9794,30606.72,0.0022,0.0478,-0.1007,0,2
2023-03-22,acct-006,Azure,dev,1.0843,0.9602,0.6679,0.9034,2.9765,8171.43,0.0004,0.0634,-0.2861,0,1
2023-03-22,acct-006,Azure,prod,2.7231,2.3261,0.7653,1.9431,7.2109,46667.46,0.0002,0.0127,0.3636,0,1
2023-03-22,acct-006,Azure,staging,30.305,24.8446,11.8825,20.5674,77.0183,57690.92,0.0014,0.007,0.1801,0,4
2023-03-22,acct-006,GCP,prod,50.0637,38.0116,13.5569,33.5346,117.8358,211187.45,0.0006,0.2257,-0.0049,0,4
2023-03-22,acct-006,GCP,staging,19.6605,16.4255,7.4183,14.5043,50.9189,48123.87,0.001,-0.0029,0.4182,0,3
2023-03-22,acct-007,AWS,dev,2.7889,2.6291,2.0166,2.1605,8.1503,9062.26,0.0009,-0.0954,-0.293,0,1
2023-03-22,acct-007,AWS,prod,60.5262,42.5111,15.7881,37.4526,131.7845,300599.32,0.0005,0.0984,-0.0416,0,6
2023-03-22,acct-007,Azure,prod,25.907,16.7797,3.7455,14.2311,52.0169,104779.21,0.0005,0.2979,0.0717,0,2
2023-03-22,acct-007,Azure,staging,1.72,1.362,0.5932,0.9169,4.2223,16870.46,0.0003,-0.2403,-0.1851,0,1
2023-03-22,acct-007,GCP,prod,56.0558,41.7874,15.8732,36.2429,129.5407,202531.91,0.0007,-0.0284,-0.1474,0,4
2023-03-22,acct-007,GCP,staging,1.6545,1.5388,0.5433,1.4201,4.7704,14978.01,0.0003,0.3086,0.0349,0,1
2023-03-22,acct-008,AWS,prod,33.9972,28.7552,3.632,23.7547,89.1413,153906.2,0.0006,0.1133,-0.0259,0,3
2023-03-22,acct-008,AWS,staging,10.8484,9.7641,5.7219,8.9963,30.2686,17832.78,0.0017,-0.0281,0.3887,0,1
2023-03-22,acct-008,Azure,prod,2.2767,2.0936,0.3402,1.5207,6.49,46925.72,0.0001,0.2643,0.3693,0,1
2023-03-22,acct-008,Azure,staging,15.9578,12.3906,7.2017,9.5223,38.4109,44125.48,0.0008,-0.0473,0.1194,0,3
2023-03-22,acct-008,GCP,dev,0.5639,0.4104,0.3256,0.3194,1.2721,8369.16,0.0002,0.0222,0.2402,0,1
2023-03-22,acct-008,GCP,prod,45.0467,31.6716,10.9198,26.4709,98.1821,144776.94,0.0007,0.0332,0.0578,0,3
2023-03-22,acct-008,GCP,staging,20.519,13.4113,6.3092,12.0289,41.5749,48939.18,0.0009,-0.0649,0.1162,0,3
2023-03-22,acct-009,AWS,prod,71.2921,57.0804,24.675,49.7572,176.9497,202072.27,0.0009,0.0735,0.0176,0,4
2023-03-22,acct-009,AWS,staging,8.4162,6.5367,4.0617,5.9556,20.2637,13266.93,0.0015,0.036,0.4078,0,1
2023-03-22,acct-009,Azure,prod,58.1403,44.6793,2.2307,34.3339,138.5057,150886.72,0.0009,0.008,-0.037,0,3
2023-03-22,acct-009,Azure,staging,1.5657,1.1211,0.7518,1.0493,3.4754,13494.63,0.0003,-0.023,-0.0374,0,1
2023-03-22,acct-009,GCP,dev,9.4461,7.7935,6.9138,7.1906,24.1602,17832.14,0.0014,-0.1422,-0.1048,0,2
2023-03-22,acct-009,GCP,prod,41.2517,31.9644,7.0036,26.421,99.0897,106377.01,0.001,-0.1517,0.0534,0,2
2023-03-22,acct-009,GCP,staging,14.7635,10.0982,6.7358,7.5847,31.3042,34605.38,0.0009,-0.1,0.1343,0,2
2023-03-22,acct-010,AWS,prod,19.8655,14.8378,6.7288,13.092,45.9974,103043.16,0.0004,0.1386,0.1845,0,2
2023-03-22,acct-010,AWS,staging,24.6765,16.775,7.0554,11.6759,52.0024,42342.96,0.0012,-0.106,-0.1035,0,3
2023-03-22,acct-010,Azure,prod,63.9835,46.4943,6.9364,39.1006,144.1322,188735.98,0.0008,-0.019,0.2031,0,4
2023-03-22,acct-010,GCP,prod,58.1298,42.9718,10.4767,35.502,133.2126,272756.7,0.0005,0.0417,0.245,0,5
2023-03-22,acct-010,GCP,staging,5.8548,4.8152,4.2018,4.7138,14.927,16820.94,0.0009,-0.0247,-0.0934,0,1
2023-03-23,acct-001,AWS,prod,35.3525,29.3423,10.4823,26.0432,101.0678,159809.71,0.0006,-0.0685,-0.0176,0,3
2023-03-23,acct-001,Azure,dev,3.655,2.7883,2.3054,2.6863,9.6042,7504.36,0.0013,0.308,0.1241,0,1
2023-03-23,acct-001,Azure,prod,40.6913,30.6826,18.6792,27.7706,105.6844,146277.22,0.0007,0.2828,-0.0131,0,3
2023-03-23,acct-001,Azure,staging,1.9371,1.5528,1.09,1.4519,5.3486,33603.3,0.0002,-0.0523,-0.3047,0,2
2023-03-23,acct-001,GCP,dev,3.9546,2.4325,1.7566,2.231,8.3787,7212.5,0.0012,-0.1296,0.2944,0,1
2023-03-23,acct-001,GCP,prod,60.7826,48.6815,21.2434,44.5684,167.6806,214098.97,0.0008,0.1258,0.1216,0,4
2023-03-23,acct-001,GCP,staging,1.2832,1.0898,0.6819,1.0161,3.7538,12878.77,0.0003,-0.0145,0.1071,0,1
2023-03-23,acct-002,AWS,staging,4.2646,3.5881,1.1308,3.071,12.3589,45501.02,0.0003,0.1233,0.0369,0,3
2023-03-23,acct-002,Azure,dev,1.9913,1.3757,0.76,1.2617,4.7386,9276.84,0.0005,0.1608,-0.2416,0,1
2023-03-23,acct-002,Azure,prod,51.9834,35.89,16.1636,31.9999,123.6209,249877.27,0.0005,0.0803,-0.0199,0,5
2023-03-23,acct-002,GCP,prod,80.7513,59.8153,13.8865,49.6082,206.0306,243679.34,0.0009,-0.0342,0.0207,0,5
2023-03-23,acct-002,GCP,staging,1.4881,1.2628,0.6286,0.9228,4.3497,13736.09,0.0003,0.1338,-0.0397,0,1
2023-03-23,acct-003,AWS,prod,27.8435,21.6414,15.2212,20.0853,74.5425,149567.45,0.0005,0.056,0.1366,0,3
2023-03-23,acct-003,AWS,staging,10.3616,9.4833,2.4857,7.6662,32.6649,15349.54,0.0021,0.215,-0.0997,0,1
2023-03-23,acct-003,Azure,prod,10.5369,9.1411,4.0776,8.0842,31.486,52352.28,0.0006,0.0471,0.0727,0,1
2023-03-23,acct-003,Azure,staging,23.8931,17.1144,9.5922,14.4459,58.9499,59758.87,0.001,0.0144,0.0399,0,4
2023-03-23,acct-003,GCP,prod,83.0352,58.6145,11.5953,47.1407,201.8939,253382.95,0.0008,0.0558,0.0575,0,5
2023-03-23,acct-003,GCP,staging,9.7569,8.4449,5.5774,7.9514,29.0881,13064.88,0.0022,-0.2117,-0.1026,0,1
2023-03-23,acct-004,AWS,dev,5.0474,4.7701,3.8489,3.6312,16.4305,9072.47,0.0018,0.2724,0.1761,0,1
2023-03-23,acct-004,AWS,prod,60.8155,44.6347,9.6162,37.2334,153.7416,155271.67,0.001,0.2172,-0.1945,0,3
2023-03-23,acct-004,Azure,prod,33.8802,27.3184,7.301,21.6867,94.0967,100709.67,0.0009,0.1188,-0.0639,0,2
2023-03-23,acct-004,Azure,staging,0.9334,0.7348,0.5042,0.7035,2.5308,16467.79,0.0002,-0.0333,-0.2205,0,1
2023-03-23,acct-004,GCP,dev,19.3591,15.429,11.7482,14.6649,53.1442,31708.85,0.0016,0.1952,-0.032,0,4
2023-03-23,acct-004,GCP,prod,29.2034,25.0686,7.8212,21.0924,86.3476,151669.51,0.0006,0.082,0.1603,0,3
2023-03-23,acct-004,GCP,staging,8.4275,5.0913,2.835,4.5999,17.5367,15892.51,0.0011,-0.2187,-0.3463,0,1
2023-03-23,acct-005,AWS,prod,73.8121,55.2187,9.7347,44.3354,190.1979,207437.32,0.0009,0.0931,0.1898,0,4
2023-03-23,acct-005,AWS,staging,11.6938,10.5438,8.6421,10.0682,36.3175,14634.94,0.0025,-0.0437,-0.3154,0,1
2023-03-23,acct-005,Azure,prod,77.6038,56.316,20.8151,50.1829,193.9773,242820.55,0.0008,0.0093,0.0156,0,5
2023-03-23,acct-005,GCP,prod,63.6201,47.7146,20.8318,41.6724,164.3504,206885.41,0.0008,0.2751,0.0939,0,4
2023-03-23,acct-005,GCP,staging,14.2268,11.5763,1.4713,9.124,39.874,14115.14,0.0028,0.2868,0.1653,0,1
2023-03-23,acct-006,AWS,prod,44.2568,34.6192,17.2318,30.2224,119.2442,201422.98,0.0006,0.0499,-0.0771,0,4
2023-03-23,acct-006,AWS,staging,1.1612,0.9922,0.5384,0.895,3.4176,12910.23,0.0003,0.1787,-0.2928,0,1
2023-03-23,acct-006,Azure,dev,3.9169,3.3992,2.3098,3.1558,11.7085,8663.32,0.0014,0.2724,0.4174,0,1
2023-03-23,acct-006,Azure,prod,46.0979,36.1925,22.5571,33.3446,124.663,147617.97,0.0008,0.0837,0.0357,0,3
2023-03-23,acct-006,Azure,staging,7.7773,6.4393,4.6137,6.0214,22.1799,17906.63,0.0012,0.1076,-0.1736,0,1
2023-03-23,acct-006,GCP,prod,59.7109,46.247,13.721,37.7542,159.2954,209461.91,0.0008,0.0253,0.0193,0,4
2023-03-23,acct-006,GCP,staging,9.5855,8.7331,4.4266,8.1076,30.0805,15307.58,0.002,0.017,-0.3549,0,1
2023-03-23,acct-007,AWS,dev,7.0752,4.2993,3.4646,3.3842,14.8086,14741.97,0.001,0.1718,0.1726,0,2
2023-03-23,acct-007,AWS,prod,65.7936,45.681,14.8046,39.5775,157.3458,157863.49,0.001,-0.0447,-0.0034,0,3
2023-03-23,acct-007,AWS,staging,28.1613,24.0594,13.9371,21.2931,82.8713,33064.25,0.0026,0.1381,0.1537,0,2
2023-03-23,acct-007,Azure,dev,2.4015,1.5745,1.2579,1.5323,5.4233,8923.75,0.0006,-0.2424,-0.0011,0,1
2023-03-23,acct-007,Azure,prod,43.267,29.8937,1.9271,22.7676,102.9669,152494.29,0.0007,-0.0866,0.3333,0,3
2023-03-23,acct-007,Azure,staging,5.4706,4.0112,0.9237,3.5642,13.8162,15876.05,0.0009,0.0032,0.4711,0,1
2023-03-23,acct-007,GCP,prod,2.1174,1.5543,0.566,1.2848,5.3536,58259.77,0.0001,0.1941,-0.1039,0,1
2023-03-23,acct-007,GCP,staging,11.9476,10.3425,3.1456,9.0288,35.6242,32771.59,0.0011,0.0108,-0.0479,0,2
2023-03-23,acct-008,AWS,dev,4.6841,4.3134,2.7607,3.8872,14.8572,7554.08,0.002,0.2835,-0.286,0,1
2023-03-23,acct-008,AWS,prod,29.5129,20.5812,10.1473,18.5151,70.8907,103953.1,0.0006,-0.0988,0.0033,0,2
2023-03-23,acct-008,AWS,staging,10.3032,6.4618,4.5675,6.1323,22.2575,16617.65,0.0013,-0.0316,0.0218,0,1
2023-03-23,acct-008,Azure,dev,11.4795,9.4476,8.1629,9.1104,32.5418,26891.03,0.0012,-0.0382,-0.0957,0,3
2023-03-23,acct-008,Azure,prod,51.8952,37.8253,9.4522,31.9537,130.2868,197263.14,0.0007,0.2599,0.1553,0,4
2023-03-23,acct-008,GCP,prod,39.4893,30.3383,6.6663,24.562,104.4985,160252.34,0.0006,0.1206,0.0075,0,3
2023-03-23,acct-008,GCP,staging,4.9992,4.0686,1.3128,3.3813,14.0139,17429.55,0.0008,0.0974,-0.3848,0,1
2023-03-23,acct-009,AWS,dev,3.091,2.0169,1.0257,1.7398,6.947,8801.18,0.0008,-0.0663,0.3684,0,1
2023-03-23,acct-009,AWS,prod,50.1254,39.1881,8.5087,33.2088,134.981,137209.35,0.001,-0.0147,-0.1828,0,3
2023-03-23,acct-009,Azure,prod,47.882,41.9907,9.1165,36.2157,144.6347,255947.68,0.0006,0.1646,-0.0035,0,5
2023-03-23,acct-009,GCP,dev,2.4438,1.6493,1.1343,1.5299,5.6809,8672.89,0.0007,-0.162,0.4303,0,1
2023-03-23,acct-009,GCP,prod,45.4891,37.6535,13.6494,33.216,129.6953,146221.87,0.0009,-0.0581,0.1938,0,3
2023-03-23,acct-009,GCP,staging,8.3401,6.7308,2.8256,6.0996,23.1838,29605.56,0.0008,0.129,0.0859,0,2
2023-03-23,acct-010,AWS,prod,45.5614,34.8275,25.1797,32.4436,119.9615,186877.62,0.0006,0.024,0.1472,0,4
2023-03-23,acct-010,AWS,staging,11.4826,8.9941,2.1766,7.0144,30.9796,44366.67,0.0008,0.158,0.3543,0,3
2023-03-23,acct-010,Azure,dev,5.8527,4.9257,3.5191,4.6783,16.9663,9056.78,0.0019,-0.1173,-0.254,0,1
2023-03-23,acct-010,Azure,prod,6.013,5.4351,2.4609,4.7888,18.7211,52579.76,0.0004,-0.1448,-0.0077,0,1
2023-03-23,acct-010,Azure,staging,18.2379,14.3485,3.5692,12.1638,49.4226,30228.04,0.0016,-0.0077,-0.0266,0,2
2023-03-23,acct-010,GCP,dev,1.3562,1.0716,0.7255,0.804,3.6909,8281.8,0.0004,-0.1689,0.3155,0,1
2023-03-23,acct-010,GCP,prod,26.0762,20.4952,4.8045,17.8057,70.5946,159062.68,0.0004,0.1423,0.2403,0,3
2023-03-24,acct-001,AWS,prod,59.2565,45.9772,13.6348,38.6826,178.1618,192917.94,0.0009,0.2106,0.001,0,4
2023-03-24,acct-001,AWS,staging,8.8849,5.8421,2.0172,4.9308,22.638,15834.95,0.0014,-0.2291,-0.0439,0,1
2023-03-24,acct-001,Azure,dev,7.0127,6.5789,4.6046,6.0988,25.4934,13799.89,0.0019,0.0769,0.1329,0,2
2023-03-24,acct-001,Azure,prod,31.611,27.2094,10.0117,23.6553,105.4367,106476.49,0.001,0.137,-0.2621,0,2
2023-03-24,acct-001,GCP,prod,54.5953,46.0155,22.0975,40.708,178.3099,211028.6,0.0008,-0.0052,0.0252,0,4
2023-03-24,acct-001,GCP,staging,16.9479,14.485,10.9136,12.4653,56.1292,34844.39,0.0016,0.0651,0.0171,0,2
2023-03-24,acct-002,AWS,prod,33.9538,27.1409,10.6893,22.7985,105.171,115836.22,0.0009,0.3051,-0.0386,0,2
2023-03-24,acct-002,AWS,staging,23.0157,16.724,6.1745,14.7122,64.8057,45807.65,0.0015,0.1801,0.0972,0,3
2023-03-24,acct-002,Azure,dev,5.0252,3.1767,2.1515,2.8947,12.3098,15946.28,0.0008,-0.1151,-0.0489,0,2
2023-03-24,acct-002,Azure,prod,49.7994,40.9388,22.5635,36.9888,158.6376,185191.16,0.0008,0.0412,-0.0457,0,4
2023-03-24,acct-002,GCP,prod,49.2952,37.4371,5.5031,32.2886,145.0687,159476.32,0.001,-0.1351,0.083,0,3
2023-03-24,acct-002,GCP,staging,1.1824,0.8612,0.6276,0.7972,3.3371,13369.53,0.0002,0.1797,-0.1836,0,1
2023-03-24,acct-003,AWS,prod,56.1112,45.9016,20.1487,40.0802,177.869,201771.33,0.0009,0.1079,-0.0733,0,4
2023-03-24,acct-003,AWS,staging,20.7545,18.5955,13.5042,15.3751,72.0572,26408.16,0.0027,-0.0351,0.0091,0,2
2023-03-24,acct-003,Azure,prod,26.3527,21.487,7.2824,18.4133,83.262,90378.59,0.0009,0.0355,0.1224,0,2
2023-03-24,acct-003,GCP,dev,0.4239,0.3482,0.2279,0.3232,1.3492,8710.73,0.0002,0.0996,-0.1249,0,1
2023-03-24,acct-003,GCP,prod,42.9696,32.3211,7.0092,26.2055,125.2444,249079.19,0.0005,0.0512,0.2146,0,5
2023-03-24,acct-003,GCP,staging,5.6211,3.4815,1.6008,3.1632,13.4909,13645.83,0.001,0.089,0.1362,0,1
2023-03-24,acct-004,AWS,prod,27.7354,20.9796,5.4398,17.7123,81.2961,105896.64,0.0008,0.0906,-0.3552,0,2
2023-03-24,acct-004,AWS,staging,9.6401,6.8432,3.6652,5.99,26.5175,32630.94,0.0008,0.1976,-0.2283,0,2
2023-03-24,acct-004,Azure,prod,6.7881,5.217,3.3959,4.8,20.216,47821.02,0.0004,0.1337,0.3104,0,1
2023-03-24,acct-004,Azure,staging,26.145,20.3931,12.3353,17.2763,79.0236,43724.24,0.0018,0.0973,0.1382,0,3
2023-03-24,acct-004,GCP,dev,13.1565,9.7203,6.6914,8.5683,37.6664,23472.13,0.0017,0.1377,0.0886,0,3
2023-03-24,acct-004,GCP,prod,16.0931,10.592,3.3657,9.0138,41.0439,44090.17,0.0009,-0.1081,0.1969,0,1
2023-03-24,acct-004,GCP,staging,19.0166,14.4097,8.5181,13.1411,55.8378,47122.73,0.0012,0.1206,-0.0813,0,3
2023-03-24,acct-005,AWS,dev,2.1953,1.8789,1.3404,1.7473,7.2806,9428.78,0.0008,-0.0278,0.2683,0,1
2023-03-24,acct-005,AWS,prod,84.3817,62.204,39.8905,56.9133,241.0403,253750.44,0.0009,0.0538,0.0003,0,5
2023-03-24,acct-005,Azure,dev,4.4567,3.0805,1.9302,2.7882,11.9369,9292.31,0.0013,-0.1711,-0.0972,0,1
2023-03-24,acct-005,Azure,staging,1.1474,0.956,0.2053,0.8612,3.7046,13009.55,0.0003,-0.1744,-0.0419,0,1
2023-03-24,acct-005,GCP,dev,13.0425,11.0303,9.0778,10.0713,42.7427,24248.93,0.0018,-0.0378,-0.1521,0,3
2023-03-24,acct-005,GCP,prod,28.315,23.872,7.2222,20.9445,92.504,193349.17,0.0005,-0.0885,0.1271,0,4
2023-03-24,acct-006,AWS,prod,15.683,10.2175,7.9765,9.7913,39.5927,46243.99,0.0009,0.0381,0.2754,0,1
2023-03-24,acct-006,AWS,staging,17.341,12.7741,7.7562,10.9149,49.4997,26269.31,0.0019,-0.0651,0.1609,0,2
2023-03-24,acct-006,Azure,dev,3.9102,2.7133,2.1106,2.6346,10.5139,7116.08,0.0015,-0.2206,-0.2214,0,1
2023-03-24,acct-006,Azure,prod,72.1,59.6058,22.5642,50.0218,230.9724,257848.41,0.0009,0.0727,0.1968,0,5
2023-03-24,acct-006,Azure,staging,5.9273,3.7173,2.8462,3.6075,14.4047,13087.45,0.0011,0.0339,-0.0144,0,1
2023-03-24,acct-006,GCP,prod,45.2736,33.1039,12.6106,27.6689,128.2772,205898.43,0.0006,-0.104,0.0049,0,4
2023-03-24,acct-006,GCP,staging,3.3491,2.4551,1.1974,2.2777,9.5136,14315.72,0.0007,0.2529,0.2466,0,1
2023-03-24,acct-007,AWS,prod,52.7411,45.8258,24.0175,41.0946,177.5749,160349.0,0.0011,0.1309,-0.0583,0,3
2023-03-24,acct-007,AWS,staging,10.7815,7.5106,1.7131,6.5493,29.1036,15997.11,0.0018,-0.0702,0.3501,0,1
2023-03-24,acct-007,Azure,dev,9.6506,8.1354,6.1905,7.4683,31.5246,16189.09,0.0019,0.0232,0.1496,0,2
2023-03-24,acct-007,Azure,prod,55.8883,44.8704,16.4918,39.5058,173.873,252270.82,0.0007,0.0739,0.0931,0,5
2023-03-24,acct-007,GCP,prod,29.1998,20.8897,4.5605,16.8198,80.9477,89370.14,0.0009,0.2194,0.4355,0,2
2023-03-24,acct-007,GCP,staging,6.7688,6.0949,3.2169,5.4107,23.6178,29682.9,0.0008,0.2656,0.3268,0,2
2023-03-24,acct-008,AWS,dev,2.75,1.7973,1.4423,1.7366,6.9644,8235.8,0.0008,-0.1058,-0.2759,0,1
2023-03-24,acct-008,AWS,prod,107.4521,77.9071,27.9614,65.6528,301.8901,313443.63,0.001,0.0625,-0.0332,0,6
2023-03-24,acct-008,AWS,staging,5.9447,4.3511,3.1002,4.1037,16.8607,45487.59,0.0004,0.1416,0.2291,0,3
2023-03-24,acct-008,Azure,dev,4.7314,3.9905,2.8915,3.8541,15.4633,16767.61,0.0009,-0.0656,-0.2307,0,2
2023-03-24,acct-008,Azure,prod,7.8155,5.8034,3.0417,5.5051,22.4882,57564.16,0.0004,0.0882,-0.2828,0,1
2023-03-24,acct-008,GCP,prod,12.6565,10.3902,1.311,8.4692,40.2621,50120.06,0.0008,0.258,0.1927,0,1
2023-03-24,acct-008,GCP,staging,11.9479,11.009,4.3449,8.903,42.6598,14046.07,0.003,0.3401,0.2675,0,1
2023-03-24,acct-009,AWS,dev,4.4399,3.3219,2.539,3.1108,12.8725,15790.74,0.0008,0.2332,0.3799,0,2
2023-03-24,acct-009,AWS,prod,30.5616,22.1548,11.436,19.0549,85.8496,141596.26,0.0006,0.1285,-0.1501,0,3
2023-03-24,acct-009,AWS,staging,13.5518,12.4492,6.2548,10.6678,48.2405,31139.48,0.0015,0.0481,-0.2306,0,2
2023-03-24,acct-009,Azure,dev,8.8956,7.4815,5.3962,7.0283,28.9908,16428.06,0.0018,0.2575,0.1111,0,2
2023-03-24,acct-009,Azure,prod,24.6976,17.7782,3.1851,14.2692,68.8907,161148.08,0.0004,-0.0914,0.0617,0,3
2023-03-24,acct-009,GCP,dev,1.6277,1.4635,0.9026,1.2653,5.6711,9105.29,0.0006,-0.1666,-0.3502,0,1
2023-03-24,acct-009,GCP,staging,13.9836,10.9792,5.0957,9.637,42.5443,30374.58,0.0015,0.0245,-0.1144,0,2
2023-03-24,acct-010,AWS,prod,41.0888,25.5293,4.6779,20.16,98.9261,147608.02,0.0007,0.0418,0.2023,0,3
2023-03-24,acct-010,Azure,dev,10.7028,8.6193,7.0465,7.2538,33.3998,17554.76,0.002,-0.0973,0.2317,0,2
2023-03-24,acct-010,Azure,prod,56.5447,40.7386,10.3499,34.9031,157.8622,208531.57,0.0008,0.1179,-0.0642,0,4
2023-03-24,acct-010,Azure,staging,1.8277,1.2259,0.7574,1.1213,4.7502,15147.41,0.0003,0.2889,0.0014,0,1
2023-03-24,acct-010,GCP,dev,5.1775,3.751,2.4944,3.4931,14.5351,8166.36,0.0018,0.0274,-0.1357,0,1
2023-03-24,acct-010,GCP,prod,30.7655,24.2907,3.8681,21.001,94.1265,153881.49,0.0006,-0.0744,-0.1776,0,3
2023-03-24,acct-010,GCP,staging,4.4796,3.0852,1.4469,2.6665,11.9553,17085.89,0.0007,0.336,-0.1638,0,1
2023-03-25,acct-001,AWS,dev,3.4763,3.2621,2.636,3.097,14.4464,7983.18,0.0018,-0.0272,0.096,0,1
2023-03-25,acct-001,AWS,prod,24.5238,17.3304,2.7459,14.2678,76.7486,98644.1,0.0008,0.1558,0.3477,0,2
2023-03-25,acct-001,AWS,staging,3.8748,2.981,0.3969,2.5784,13.2015,14248.68,0.0009,0.2427,-0.0319,0,1
2023-03-25,acct-001,Azure,dev,11.3083,7.4479,6.0634,7.2225,32.9834,17062.17,0.0019,0.182,0.1717,0,2
2023-03-25,acct-001,Azure,prod,20.9505,15.6873,6.3748,14.0592,69.4725,155451.48,0.0004,0.0643,0.248,0,3
2023-03-25,acct-001,Azure,staging,6.9896,6.143,3.6866,5.5315,27.2048,44190.78,0.0006,0.1379,0.0772,0,3
2023-03-25,acct-001,GCP,prod,7.9745,5.9116,1.9125,4.8098,26.18,43878.54,0.0006,-0.171,-0.2425,0,1
2023-03-25,acct-001,GCP,staging,3.8338,3.0808,1.5188,2.8074,13.6436,29034.13,0.0004,0.2204,-0.1403,0,2
2023-03-25,acct-002,AWS,dev,0.5295,0.3454,0.279,0.3277,1.5296,7705.57,0.0002,0.1771,0.2696,0,1
2023-03-25,acct-002,AWS,staging,18.1292,13.3693,6.9226,12.3396,59.207,59180.79,0.0011,0.0165,0.1346,0,4
2023-03-25,acct-002,Azure,prod,39.427,30.6149,5.4395,25.4831,135.5805,141061.44,0.001,0.1993,0.3379,0,3
2023-03-25,acct-002,Azure,staging,4.4804,3.3161,2.9894,3.2647,14.6854,15813.67,0.0009,-0.2306,-0.3104,0,1
2023-03-25,acct-002,GCP,dev,4.0359,3.3092,2.1562,2.8963,14.6551,17439.75,0.0008,0.0075,-0.1246,0,2
2023-03-25,acct-002,GCP,prod,22.1568,14.3354,7.2493,12.7336,63.4855,138119.13,0.0005,0.201,-0.124,0,3
2023-03-25,acct-002,GCP,staging,7.1498,4.8107,2.0262,3.5095,21.3047,14387.64,0.0015,-0.086,0.4371,0,1
2023-03-25,acct-003,AWS,dev,1.176,1.102,0.7738,1.0168,4.8803,8421.3,0.0006,0.1676,-0.3189,0,1
2023-03-25,acct-003,AWS,prod,17.9966,14.5128,6.4897,13.0696,64.2709,104035.26,0.0006,0.0594,0.228,0,2
2023-03-25,acct-003,Azure,prod,4.0621,3.5026,2.1628,3.1972,15.5113,57851.19,0.0003,0.1112,0.2908,0,1
2023-03-25,acct-003,Azure,staging,25.7377,19.8794,8.8683,17.6151,88.0378,68541.69,0.0013,0.1065,-0.0245,0,4
2023-03-25,acct-003,GCP,dev,9.3205,6.745,5.1265,5.9521,29.8711,24354.26,0.0012,0.0265,0.2451,0,3
2023-03-25,acct-003,GCP,prod,19.9961,14.4189,9.2984,13.2971,63.8554,141774.14,0.0004,-0.0329,-0.0379,0,3
2023-03-25,acct-003,GCP,staging,8.8981,6.6061,1.3425,5.5875,29.2556,12987.11,0.0023,0.0633,0.0432,0,1
2023-03-25,acct-004,AWS,dev,3.6497,3.2941,2.5876,3.1258,14.5882,9128.81,0.0016,-0.2123,0.2511,0,1
2023-03-25,acct-004,AWS,prod,5.9614,5.1824,1.1641,4.184,22.9506,45099.74,0.0005,-0.0513,-0.1977,0,1
2023-03-25,acct-004,AWS,staging,3.7403,2.6182,1.5344,2.4001,11.5948,32447.56,0.0003,0.0136,-0.192,0,2
2023-03-25,acct-004,Azure,dev,2.6542,2.0912,1.3113,1.9153,9.2609,7973.35,0.0012,0.3013,0.1222,0,1
